supplier_id,supplier_name,category_id,category_name,product_id,product_name,product_unit_price,product_unit_stock,units_on_order,order_id,order_date,order_price,order_quantity,order_discount,customer_id,customer_country,shipper_id,shipper_name,shipped_date,freight,employee_id,employee_last_name,employee_first_name
16,Bigfoot Breweries,1,Beverages,35,Steeleye Stout,18,20,0,10870,1998/2/4,18,3,0,WOLZA,Poland,3,Federal Shipping,1998/2/13,12.04,5,Buchanan,Steven
24,"G'day, Mate",7,Produce,51,Manjimup Dried Apples,53,20,0,10870,1998/2/4,53,2,0,WOLZA,Poland,3,Federal Shipping,1998/2/13,12.04,5,Buchanan,Steven
3,Grandma Kelly's Homestead,2,Condiments,6,Grandma's Boysenberry Spread,25,120,0,10871,1998/2/5,25,50,0.05,BONAP,France,2,United Package,1998/2/10,112.27,9,Dodsworth,Anne
7,"Pavlova, Ltd.",3,Confections,16,Pavlova,17.45,29,0,10871,1998/2/5,17.45,12,0.05,BONAP,France,2,United Package,1998/2/10,112.27,9,Dodsworth,Anne
7,"Pavlova, Ltd.",6,Meat/Poultry,17,Alice Mutton,39,0,0,10871,1998/2/5,39,16,0.05,BONAP,France,2,United Package,1998/2/10,112.27,9,Dodsworth,Anne
25,Ma Maison,6,Meat/Poultry,55,Pâté chinois,24,115,0,10872,1998/2/5,24,10,0.05,GODOS,Spain,2,United Package,1998/2/9,175.32,5,Buchanan,Steven
29,Forêts d'érables,3,Confections,62,Tarte au sucre,49.3,17,0,10872,1998/2/5,49.3,20,0.05,GODOS,Spain,2,United Package,1998/2/9,175.32,5,Buchanan,Steven
12,Plutzer Lebensmittelgroßmärkte AG,5,Grains/Cereals,64,Wimmers gute Semmelknödel,33.25,22,80,10872,1998/2/5,33.25,15,0.05,GODOS,Spain,2,United Package,1998/2/9,175.32,5,Buchanan,Steven
2,New Orleans Cajun Delights,2,Condiments,65,Louisiana Fiery Hot Pepper Sauce,21.05,76,0,10872,1998/2/5,21.05,21,0.05,GODOS,Spain,2,United Package,1998/2/9,175.32,5,Buchanan,Steven
8,"Specialty Biscuits, Ltd.",3,Confections,21,Sir Rodney's Scones,10,3,40,10873,1998/2/6,10,20,0,WILMK,Finland,1,Speedy Express,1998/2/9,0.82,4,Peacock,Margaret
12,Plutzer Lebensmittelgroßmärkte AG,7,Produce,28,Rössle Sauerkraut,45.6,26,0,10873,1998/2/6,45.6,3,0,WILMK,Finland,1,Speedy Express,1998/2/9,0.82,4,Peacock,Margaret
4,Tokyo Traders,8,Seafood,10,Ikura,31,31,0,10874,1998/2/6,31,10,0,GODOS,Spain,2,United Package,1998/2/11,19.58,5,Buchanan,Steven
8,"Specialty Biscuits, Ltd.",3,Confections,19,Teatime Chocolate Biscuits,9.2,25,0,10875,1998/2/6,9.2,25,0,BERGS,Sweden,2,United Package,1998/3/3,32.37,4,Peacock,Margaret
22,Zaanse Snoepfabriek,3,Confections,47,Zaanse koeken,9.5,36,0,10875,1998/2/6,9.5,21,0.1,BERGS,Sweden,2,United Package,1998/3/3,32.37,4,Peacock,Margaret
23,Karkki Oy,3,Confections,49,Maxilaku,20,10,60,10875,1998/2/6,20,15,0,BERGS,Sweden,2,United Package,1998/3/3,32.37,4,Peacock,Margaret
21,Lyngbysild,8,Seafood,46,Spegesild,12,95,0,10876,1998/2/9,12,21,0,BONAP,France,3,Federal Shipping,1998/2/12,60.42,7,King,Robert
12,Plutzer Lebensmittelgroßmärkte AG,5,Grains/Cereals,64,Wimmers gute Semmelknödel,33.25,22,80,10876,1998/2/9,33.25,20,0,BONAP,France,3,Federal Shipping,1998/2/12,60.42,7,King,Robert
7,"Pavlova, Ltd.",3,Confections,16,Pavlova,17.45,29,0,10877,1998/2/9,17.45,30,0.25,RICAR,Brazil,1,Speedy Express,1998/2/19,38.06,1,Davolio,Nancy
7,"Pavlova, Ltd.",8,Seafood,18,Carnarvon Tigers,62.5,42,0,10877,1998/2/9,62.5,25,0,RICAR,Brazil,1,Speedy Express,1998/2/19,38.06,1,Davolio,Nancy
8,"Specialty Biscuits, Ltd.",3,Confections,20,Sir Rodney's Marmalade,81,40,0,10878,1998/2/10,81,20,0.05,QUICK,Germany,1,Speedy Express,1998/2/12,46.69,4,Peacock,Margaret
19,New England Seafood Cannery,8,Seafood,40,Boston Crab Meat,18.4,123,0,10879,1998/2/10,18.4,12,0,WILMK,Finland,3,Federal Shipping,1998/2/12,8.5,3,Leverling,Janet
2,New Orleans Cajun Delights,2,Condiments,65,Louisiana Fiery Hot Pepper Sauce,21.05,76,0,10879,1998/2/10,21.05,10,0,WILMK,Finland,3,Federal Shipping,1998/2/12,8.5,3,Leverling,Janet
23,Karkki Oy,1,Beverages,76,Lakkalikööri,18,57,0,10879,1998/2/10,18,10,0,WILMK,Finland,3,Federal Shipping,1998/2/12,8.5,3,Leverling,Janet
9,PB Knäckebröd AB,5,Grains/Cereals,23,Tunnbröd,9,61,0,10880,1998/2/10,9,30,0.2,FOLKO,Sweden,1,Speedy Express,1998/2/18,88.01,7,King,Robert
29,Forêts d'érables,2,Condiments,61,Sirop d'érable,28.5,113,0,10880,1998/2/10,28.5,30,0.2,FOLKO,Sweden,1,Speedy Express,1998/2/18,88.01,7,King,Robert
7,"Pavlova, Ltd.",1,Beverages,70,Outback Lager,15,15,10,10880,1998/2/10,15,50,0.2,FOLKO,Sweden,1,Speedy Express,1998/2/18,88.01,7,King,Robert
17,Svensk Sjöföda AB,8,Seafood,73,Röd Kaviar,15,101,0,10881,1998/2/11,15,10,0,CACTU,Argentina,1,Speedy Express,1998/2/18,2.84,4,Peacock,Margaret
20,Leka Trading,5,Grains/Cereals,42,Singaporean Hokkien Fried Mee,14,26,0,10882,1998/2/11,14,25,0,SAVEA,USA,3,Federal Shipping,1998/2/20,23.1,4,Peacock,Margaret
23,Karkki Oy,3,Confections,49,Maxilaku,20,10,60,10882,1998/2/11,20,20,0.15,SAVEA,USA,3,Federal Shipping,1998/2/20,23.1,4,Peacock,Margaret
25,Ma Maison,6,Meat/Poultry,54,Tourtière,7.45,21,0,10882,1998/2/11,7.45,32,0.15,SAVEA,USA,3,Federal Shipping,1998/2/20,23.1,4,Peacock,Margaret
10,Refrescos Americanas LTDA,1,Beverages,24,Guaraná Fantástica,4.5,20,0,10883,1998/2/12,4.5,8,0,LONEP,USA,3,Federal Shipping,1998/2/20,0.53,8,Callahan,Laura
8,"Specialty Biscuits, Ltd.",3,Confections,21,Sir Rodney's Scones,10,3,40,10884,1998/2/12,10,40,0.05,LETSS,USA,2,United Package,1998/2/13,90.97,4,Peacock,Margaret
26,Pasta Buttini s.r.l.,5,Grains/Cereals,56,Gnocchi di nonna Alice,38,21,10,10884,1998/2/12,38,21,0.05,LETSS,USA,2,United Package,1998/2/13,90.97,4,Peacock,Margaret
2,New Orleans Cajun Delights,2,Condiments,65,Louisiana Fiery Hot Pepper Sauce,21.05,76,0,10884,1998/2/12,21.05,12,0.05,LETSS,USA,2,United Package,1998/2/13,90.97,4,Peacock,Margaret
1,Exotic Liquids,1,Beverages,2,Chang,19,17,40,10885,1998/2/12,19,20,0,SUPRD,Belgium,3,Federal Shipping,1998/2/18,5.64,6,Suyama,Michael
10,Refrescos Americanas LTDA,1,Beverages,24,Guaraná Fantástica,4.5,20,0,10885,1998/2/12,4.5,12,0,SUPRD,Belgium,3,Federal Shipping,1998/2/18,5.64,6,Suyama,Michael
7,"Pavlova, Ltd.",1,Beverages,70,Outback Lager,15,15,10,10885,1998/2/12,15,30,0,SUPRD,Belgium,3,Federal Shipping,1998/2/18,5.64,6,Suyama,Michael
12,Plutzer Lebensmittelgroßmärkte AG,2,Condiments,77,Original Frankfurter grüne Soße,13,32,0,10885,1998/2/12,13,25,0,SUPRD,Belgium,3,Federal Shipping,1998/2/18,5.64,6,Suyama,Michael
4,Tokyo Traders,8,Seafood,10,Ikura,31,31,0,10886,1998/2/13,31,70,0,HANAR,Brazil,1,Speedy Express,1998/3/2,4.99,1,Davolio,Nancy
14,Formaggi Fortini s.r.l.,4,Dairy Products,31,Gorgonzola Telino,12.5,0,70,10886,1998/2/13,12.5,35,0,HANAR,Brazil,1,Speedy Express,1998/3/2,4.99,1,Davolio,Nancy
12,Plutzer Lebensmittelgroßmärkte AG,2,Condiments,77,Original Frankfurter grüne Soße,13,32,0,10886,1998/2/13,13,40,0,HANAR,Brazil,1,Speedy Express,1998/3/2,4.99,1,Davolio,Nancy
11,Heli Süßwaren GmbH & Co. KG,3,Confections,25,NuNuCa Nuß-Nougat-Creme,14,76,0,10887,1998/2/13,14,5,0,GALED,Spain,3,Federal Shipping,1998/2/16,1.25,8,Callahan,Laura
1,Exotic Liquids,1,Beverages,2,Chang,19,17,40,10888,1998/2/16,19,20,0,GODOS,Spain,2,United Package,1998/2/23,51.87,1,Davolio,Nancy
8,"Specialty Biscuits, Ltd.",3,Confections,68,Scottish Longbreads,12.5,6,10,10888,1998/2/16,12.5,18,0,GODOS,Spain,2,United Package,1998/2/23,51.87,1,Davolio,Nancy
5,Cooperativa de Quesos 'Las Cabras',4,Dairy Products,11,Queso Cabrales,21,22,30,10889,1998/2/16,21,40,0,RATTC,USA,3,Federal Shipping,1998/2/23,280.61,9,Dodsworth,Anne
18,Aux joyeux ecclésiastiques,1,Beverages,38,Côte de Blaye,263.5,17,0,10889,1998/2/16,263.5,40,0,RATTC,USA,3,Federal Shipping,1998/2/23,280.61,9,Dodsworth,Anne
7,"Pavlova, Ltd.",6,Meat/Poultry,17,Alice Mutton,39,0,0,10890,1998/2/16,39,15,0,DUMON,France,1,Speedy Express,1998/2/18,32.76,7,King,Robert
16,Bigfoot Breweries,1,Beverages,34,Sasquatch Ale,14,111,0,10890,1998/2/16,14,10,0,DUMON,France,1,Speedy Express,1998/2/18,32.76,7,King,Robert
19,New England Seafood Cannery,8,Seafood,41,Jack's New England Clam Chowder,9.65,85,0,10890,1998/2/16,9.65,14,0,DUMON,France,1,Speedy Express,1998/2/18,32.76,7,King,Robert
13,Nord-Ost-Fisch Handelsgesellschaft mbH,8,Seafood,30,Nord-Ost Matjeshering,25.89,10,0,10891,1998/2/17,25.89,15,0.05,LEHMS,Germany,2,United Package,1998/2/19,20.37,7,King,Robert
28,Gai pâturage,4,Dairy Products,59,Raclette Courdavault,55,79,0,10892,1998/2/17,55,40,0.05,MAISD,Belgium,2,United Package,1998/2/19,120.27,4,Peacock,Margaret
3,Grandma Kelly's Homestead,2,Condiments,8,Northwoods Cranberry Sauce,40,6,0,10893,1998/2/18,40,30,0,KOENE,Germany,2,United Package,1998/2/20,77.78,9,Dodsworth,Anne
10,Refrescos Americanas LTDA,1,Beverages,24,Guaraná Fantástica,4.5,20,0,10893,1998/2/18,4.5,10,0,KOENE,Germany,2,United Package,1998/2/20,77.78,9,Dodsworth,Anne
12,Plutzer Lebensmittelgroßmärkte AG,6,Meat/Poultry,29,Thüringer Rostbratwurst,123.79,0,0,10893,1998/2/18,123.79,24,0,KOENE,Germany,2,United Package,1998/2/20,77.78,9,Dodsworth,Anne
13,Nord-Ost-Fisch Handelsgesellschaft mbH,8,Seafood,30,Nord-Ost Matjeshering,25.89,10,0,10893,1998/2/18,25.89,35,0,KOENE,Germany,2,United Package,1998/2/20,77.78,9,Dodsworth,Anne
17,Svensk Sjöföda AB,8,Seafood,36,Inlagd Sill,19,112,0,10893,1998/2/18,19,20,0,KOENE,Germany,2,United Package,1998/2/20,77.78,9,Dodsworth,Anne
6,Mayumi's,8,Seafood,13,Konbu,6,24,0,10894,1998/2/18,6,28,0.05,SAVEA,USA,1,Speedy Express,1998/2/20,116.13,1,Davolio,Nancy
15,Norske Meierier,4,Dairy Products,69,Gudbrandsdalsost,36,26,0,10894,1998/2/18,36,50,0.05,SAVEA,USA,1,Speedy Express,1998/2/20,116.13,1,Davolio,Nancy
12,Plutzer Lebensmittelgroßmärkte AG,1,Beverages,75,Rhönbräu Klosterbier,7.75,125,0,10894,1998/2/18,7.75,120,0.05,SAVEA,USA,1,Speedy Express,1998/2/20,116.13,1,Davolio,Nancy
10,Refrescos Americanas LTDA,1,Beverages,24,Guaraná Fantástica,4.5,20,0,10895,1998/2/18,4.5,110,0,ERNSH,Austria,1,Speedy Express,1998/2/23,162.75,3,Leverling,Janet
18,Aux joyeux ecclésiastiques,1,Beverages,39,Chartreuse verte,18,69,0,10895,1998/2/18,18,45,0,ERNSH,Austria,1,Speedy Express,1998/2/23,162.75,3,Leverling,Janet
19,New England Seafood Cannery,8,Seafood,40,Boston Crab Meat,18.4,123,0,10895,1998/2/18,18.4,91,0,ERNSH,Austria,1,Speedy Express,1998/2/23,162.75,3,Leverling,Janet
28,Gai pâturage,4,Dairy Products,60,Camembert Pierrot,34,19,0,10895,1998/2/18,34,100,0,ERNSH,Austria,1,Speedy Express,1998/2/23,162.75,3,Leverling,Janet
21,Lyngbysild,8,Seafood,45,Rogede sild,9.5,5,70,10896,1998/2/19,9.5,15,0,MAISD,Belgium,3,Federal Shipping,1998/2/27,32.45,7,King,Robert
26,Pasta Buttini s.r.l.,5,Grains/Cereals,56,Gnocchi di nonna Alice,38,21,10,10896,1998/2/19,38,16,0,MAISD,Belgium,3,Federal Shipping,1998/2/27,32.45,7,King,Robert
12,Plutzer Lebensmittelgroßmärkte AG,6,Meat/Poultry,29,Thüringer Rostbratwurst,123.79,0,0,10897,1998/2/19,123.79,80,0,HUNGO,Ireland,2,United Package,1998/2/25,603.54,3,Leverling,Janet
13,Nord-Ost-Fisch Handelsgesellschaft mbH,8,Seafood,30,Nord-Ost Matjeshering,25.89,10,0,10897,1998/2/19,25.89,36,0,HUNGO,Ireland,2,United Package,1998/2/25,603.54,3,Leverling,Janet
6,Mayumi's,8,Seafood,13,Konbu,6,24,0,10898,1998/2/20,6,5,0,OCEAN,Argentina,2,United Package,1998/3/6,1.27,4,Peacock,Margaret
18,Aux joyeux ecclésiastiques,1,Beverages,39,Chartreuse verte,18,69,0,10899,1998/2/20,18,8,0.15,LILAS,Venezuela,3,Federal Shipping,1998/2/26,1.21,5,Buchanan,Steven
7,"Pavlova, Ltd.",1,Beverages,70,Outback Lager,15,15,10,10900,1998/2/20,15,3,0.25,WELLI,Brazil,2,United Package,1998/3/4,1.66,1,Davolio,Nancy
19,New England Seafood Cannery,8,Seafood,41,Jack's New England Clam Chowder,9.65,85,0,10901,1998/2/23,9.65,30,0,HILAA,Venezuela,1,Speedy Express,1998/2/26,62.09,4,Peacock,Margaret
15,Norske Meierier,4,Dairy Products,71,Flotemysost,21.5,26,0,10901,1998/2/23,21.5,30,0,HILAA,Venezuela,1,Speedy Express,1998/2/26,62.09,4,Peacock,Margaret
25,Ma Maison,6,Meat/Poultry,55,Pâté chinois,24,115,0,10902,1998/2/23,24,30,0.15,FOLKO,Sweden,1,Speedy Express,1998/3/3,44.15,1,Davolio,Nancy
29,Forêts d'érables,3,Confections,62,Tarte au sucre,49.3,17,0,10902,1998/2/23,49.3,6,0.15,FOLKO,Sweden,1,Speedy Express,1998/3/3,44.15,1,Davolio,Nancy
6,Mayumi's,8,Seafood,13,Konbu,6,24,0,10903,1998/2/24,6,40,0,HANAR,Brazil,3,Federal Shipping,1998/3/4,36.71,3,Leverling,Janet
2,New Orleans Cajun Delights,2,Condiments,65,Louisiana Fiery Hot Pepper Sauce,21.05,76,0,10903,1998/2/24,21.05,21,0,HANAR,Brazil,3,Federal Shipping,1998/3/4,36.71,3,Leverling,Janet
8,"Specialty Biscuits, Ltd.",3,Confections,68,Scottish Longbreads,12.5,6,10,10903,1998/2/24,12.5,20,0,HANAR,Brazil,3,Federal Shipping,1998/3/4,36.71,3,Leverling,Janet
27,Escargots Nouveaux,8,Seafood,58,Escargots de Bourgogne,13.25,62,0,10904,1998/2/24,13.25,15,0,WHITC,USA,3,Federal Shipping,1998/2/27,162.95,3,Leverling,Janet
29,Forêts d'érables,3,Confections,62,Tarte au sucre,49.3,17,0,10904,1998/2/24,49.3,35,0,WHITC,USA,3,Federal Shipping,1998/2/27,162.95,3,Leverling,Janet
8,"Specialty Biscuits, Ltd.",1,Beverages,1,Chai,18,39,0,10905,1998/2/24,18,20,0.05,WELLI,Brazil,2,United Package,1998/3/6,13.72,9,Dodsworth,Anne
29,Forêts d'érables,2,Condiments,61,Sirop d'érable,28.5,113,0,10906,1998/2/25,28.5,15,0,WOLZA,Poland,3,Federal Shipping,1998/3/3,26.29,4,Peacock,Margaret
12,Plutzer Lebensmittelgroßmärkte AG,1,Beverages,75,Rhönbräu Klosterbier,7.75,125,0,10907,1998/2/25,7.75,14,0,SPECD,France,3,Federal Shipping,1998/2/27,9.19,6,Suyama,Michael
3,Grandma Kelly's Homestead,7,Produce,7,Uncle Bob's Organic Dried Pears,30,15,0,10908,1998/2/26,30,20,0.05,REGGC,Italy,2,United Package,1998/3/6,32.96,4,Peacock,Margaret
24,"G'day, Mate",5,Grains/Cereals,52,Filo Mix,7,38,0,10908,1998/2/26,7,14,0.05,REGGC,Italy,2,United Package,1998/3/6,32.96,4,Peacock,Margaret
3,Grandma Kelly's Homestead,7,Produce,7,Uncle Bob's Organic Dried Pears,30,15,0,10909,1998/2/26,30,12,0,SANTG,Norway,2,United Package,1998/3/10,53.05,1,Davolio,Nancy
7,"Pavlova, Ltd.",3,Confections,16,Pavlova,17.45,29,0,10909,1998/2/26,17.45,15,0,SANTG,Norway,2,United Package,1998/3/10,53.05,1,Davolio,Nancy
19,New England Seafood Cannery,8,Seafood,41,Jack's New England Clam Chowder,9.65,85,0,10909,1998/2/26,9.65,5,0,SANTG,Norway,2,United Package,1998/3/10,53.05,1,Davolio,Nancy
8,"Specialty Biscuits, Ltd.",3,Confections,19,Teatime Chocolate Biscuits,9.2,25,0,10910,1998/2/26,9.2,12,0,WILMK,Finland,3,Federal Shipping,1998/3/4,38.11,1,Davolio,Nancy
23,Karkki Oy,3,Confections,49,Maxilaku,20,10,60,10910,1998/2/26,20,10,0,WILMK,Finland,3,Federal Shipping,1998/3/4,38.11,1,Davolio,Nancy
29,Forêts d'érables,2,Condiments,61,Sirop d'érable,28.5,113,0,10910,1998/2/26,28.5,5,0,WILMK,Finland,3,Federal Shipping,1998/3/4,38.11,1,Davolio,Nancy
8,"Specialty Biscuits, Ltd.",1,Beverages,1,Chai,18,39,0,10911,1998/2/26,18,10,0,GODOS,Spain,1,Speedy Express,1998/3/5,38.19,3,Leverling,Janet
7,"Pavlova, Ltd.",6,Meat/Poultry,17,Alice Mutton,39,0,0,10911,1998/2/26,39,12,0,GODOS,Spain,1,Speedy Express,1998/3/5,38.19,3,Leverling,Janet
16,Bigfoot Breweries,1,Beverages,67,Laughing Lumberjack Lager,14,52,0,10911,1998/2/26,14,15,0,GODOS,Spain,1,Speedy Express,1998/3/5,38.19,3,Leverling,Janet
5,Cooperativa de Quesos 'Las Cabras',4,Dairy Products,11,Queso Cabrales,21,22,30,10912,1998/2/26,21,40,0.25,HUNGO,Ireland,2,United Package,1998/3/18,580.91,2,Fuller,Andrew
12,Plutzer Lebensmittelgroßmärkte AG,6,Meat/Poultry,29,Thüringer Rostbratwurst,123.79,0,0,10912,1998/2/26,123.79,60,0.25,HUNGO,Ireland,2,United Package,1998/3/18,580.91,2,Fuller,Andrew
2,New Orleans Cajun Delights,2,Condiments,4,Chef Anton's Cajun Seasoning,22,53,0,10913,1998/2/26,22,30,0.25,QUEEN,Brazil,1,Speedy Express,1998/3/4,33.05,4,Peacock,Margaret
15,Norske Meierier,4,Dairy Products,33,Geitost,2.5,112,0,10913,1998/2/26,2.5,40,0.25,QUEEN,Brazil,1,Speedy Express,1998/3/4,33.05,4,Peacock,Margaret
27,Escargots Nouveaux,8,Seafood,58,Escargots de Bourgogne,13.25,62,0,10913,1998/2/26,13.25,15,0,QUEEN,Brazil,1,Speedy Express,1998/3/4,33.05,4,Peacock,Margaret
15,Norske Meierier,4,Dairy Products,71,Flotemysost,21.5,26,0,10914,1998/2/27,21.5,25,0,QUEEN,Brazil,1,Speedy Express,1998/3/2,21.19,6,Suyama,Michael
7,"Pavlova, Ltd.",6,Meat/Poultry,17,Alice Mutton,39,0,0,10915,1998/2/27,39,10,0,TORTU,Mexico,2,United Package,1998/3/2,3.51,2,Fuller,Andrew
15,Norske Meierier,4,Dairy Products,33,Geitost,2.5,112,0,10915,1998/2/27,2.5,30,0,TORTU,Mexico,2,United Package,1998/3/2,3.51,2,Fuller,Andrew
25,Ma Maison,6,Meat/Poultry,54,Tourtière,7.45,21,0,10915,1998/2/27,7.45,10,0,TORTU,Mexico,2,United Package,1998/3/2,3.51,2,Fuller,Andrew
7,"Pavlova, Ltd.",3,Confections,16,Pavlova,17.45,29,0,10916,1998/2/27,17.45,6,0,RANCH,Argentina,2,United Package,1998/3/9,63.77,1,Davolio,Nancy
14,Formaggi Fortini s.r.l.,4,Dairy Products,32,Mascarpone Fabioli,32,9,40,10916,1998/2/27,32,6,0,RANCH,Argentina,2,United Package,1998/3/9,63.77,1,Davolio,Nancy
26,Pasta Buttini s.r.l.,5,Grains/Cereals,57,Ravioli Angelo,19.5,36,0,10916,1998/2/27,19.5,20,0,RANCH,Argentina,2,United Package,1998/3/9,63.77,1,Davolio,Nancy
13,Nord-Ost-Fisch Handelsgesellschaft mbH,8,Seafood,30,Nord-Ost Matjeshering,25.89,10,0,10917,1998/3/2,25.89,1,0,ROMEY,Spain,2,United Package,1998/3/11,8.29,4,Peacock,Margaret
28,Gai pâturage,4,Dairy Products,60,Camembert Pierrot,34,19,0,10917,1998/3/2,34,10,0,ROMEY,Spain,2,United Package,1998/3/11,8.29,4,Peacock,Margaret
8,"Specialty Biscuits, Ltd.",1,Beverages,1,Chai,18,39,0,10918,1998/3/2,18,60,0.25,BOTTM,Canada,3,Federal Shipping,1998/3/11,48.83,3,Leverling,Janet
28,Gai pâturage,4,Dairy Products,60,Camembert Pierrot,34,19,0,10918,1998/3/2,34,25,0.25,BOTTM,Canada,3,Federal Shipping,1998/3/11,48.83,3,Leverling,Janet
7,"Pavlova, Ltd.",3,Confections,16,Pavlova,17.45,29,0,10919,1998/3/2,17.45,24,0,LINOD,Venezuela,2,United Package,1998/3/4,19.8,2,Fuller,Andrew
11,Heli Süßwaren GmbH & Co. KG,3,Confections,25,NuNuCa Nuß-Nougat-Creme,14,76,0,10919,1998/3/2,14,24,0,LINOD,Venezuela,2,United Package,1998/3/4,19.8,2,Fuller,Andrew
19,New England Seafood Cannery,8,Seafood,40,Boston Crab Meat,18.4,123,0,10919,1998/3/2,18.4,20,0,LINOD,Venezuela,2,United Package,1998/3/4,19.8,2,Fuller,Andrew
23,Karkki Oy,3,Confections,50,Valkoinen suklaa,16.25,65,0,10920,1998/3/3,16.25,24,0,AROUT,UK,2,United Package,1998/3/9,29.61,4,Peacock,Margaret
16,Bigfoot Breweries,1,Beverages,35,Steeleye Stout,18,20,0,10921,1998/3/3,18,10,0,VAFFE,Denmark,1,Speedy Express,1998/3/9,176.48,1,Davolio,Nancy
7,"Pavlova, Ltd.",2,Condiments,63,Vegie-spread,43.9,24,0,10921,1998/3/3,43.9,40,0,VAFFE,Denmark,1,Speedy Express,1998/3/9,176.48,1,Davolio,Nancy
7,"Pavlova, Ltd.",6,Meat/Poultry,17,Alice Mutton,39,0,0,10922,1998/3/3,39,15,0,HANAR,Brazil,3,Federal Shipping,1998/3/5,62.74,5,Buchanan,Steven
10,Refrescos Americanas LTDA,1,Beverages,24,Guaraná Fantástica,4.5,20,0,10922,1998/3/3,4.5,35,0,HANAR,Brazil,3,Federal Shipping,1998/3/5,62.74,5,Buchanan,Steven
20,Leka Trading,5,Grains/Cereals,42,Singaporean Hokkien Fried Mee,14,26,0,10923,1998/3/3,14,10,0.2,LAMAI,France,3,Federal Shipping,1998/3/13,68.26,7,King,Robert
20,Leka Trading,1,Beverages,43,Ipoh Coffee,46,17,10,10923,1998/3/3,46,10,0.2,LAMAI,France,3,Federal Shipping,1998/3/13,68.26,7,King,Robert
16,Bigfoot Breweries,1,Beverages,67,Laughing Lumberjack Lager,14,52,0,10923,1998/3/3,14,24,0.2,LAMAI,France,3,Federal Shipping,1998/3/13,68.26,7,King,Robert
4,Tokyo Traders,8,Seafood,10,Ikura,31,31,0,10924,1998/3/4,31,20,0.1,BERGS,Sweden,2,United Package,1998/4/8,151.52,3,Leverling,Janet
12,Plutzer Lebensmittelgroßmärkte AG,7,Produce,28,Rössle Sauerkraut,45.6,26,0,10924,1998/3/4,45.6,30,0.1,BERGS,Sweden,2,United Package,1998/4/8,151.52,3,Leverling,Janet
12,Plutzer Lebensmittelgroßmärkte AG,1,Beverages,75,Rhönbräu Klosterbier,7.75,125,0,10924,1998/3/4,7.75,6,0,BERGS,Sweden,2,United Package,1998/4/8,151.52,3,Leverling,Janet
17,Svensk Sjöföda AB,8,Seafood,36,Inlagd Sill,19,112,0,10925,1998/3/4,19,25,0.15,HANAR,Brazil,1,Speedy Express,1998/3/13,2.27,3,Leverling,Janet
24,"G'day, Mate",5,Grains/Cereals,52,Filo Mix,7,38,0,10925,1998/3/4,7,12,0.15,HANAR,Brazil,1,Speedy Express,1998/3/13,2.27,3,Leverling,Janet
5,Cooperativa de Quesos 'Las Cabras',4,Dairy Products,11,Queso Cabrales,21,22,30,10926,1998/3/4,21,2,0,ANATR,Mexico,3,Federal Shipping,1998/3/11,39.92,4,Peacock,Margaret
6,Mayumi's,8,Seafood,13,Konbu,6,24,0,10926,1998/3/4,6,10,0,ANATR,Mexico,3,Federal Shipping,1998/3/11,39.92,4,Peacock,Margaret
8,"Specialty Biscuits, Ltd.",3,Confections,19,Teatime Chocolate Biscuits,9.2,25,0,10926,1998/3/4,9.2,7,0,ANATR,Mexico,3,Federal Shipping,1998/3/11,39.92,4,Peacock,Margaret
14,Formaggi Fortini s.r.l.,4,Dairy Products,72,Mozzarella di Giovanni,34.8,14,0,10926,1998/3/4,34.8,10,0,ANATR,Mexico,3,Federal Shipping,1998/3/11,39.92,4,Peacock,Margaret
8,"Specialty Biscuits, Ltd.",3,Confections,20,Sir Rodney's Marmalade,81,40,0,10927,1998/3/5,81,5,0,LACOR,France,1,Speedy Express,1998/4/8,19.79,4,Peacock,Margaret
24,"G'day, Mate",5,Grains/Cereals,52,Filo Mix,7,38,0,10927,1998/3/5,7,5,0,LACOR,France,1,Speedy Express,1998/4/8,19.79,4,Peacock,Margaret
23,Karkki Oy,1,Beverages,76,Lakkalikööri,18,57,0,10927,1998/3/5,18,20,0,LACOR,France,1,Speedy Express,1998/4/8,19.79,4,Peacock,Margaret
22,Zaanse Snoepfabriek,3,Confections,47,Zaanse koeken,9.5,36,0,10928,1998/3/5,9.5,5,0,GALED,Spain,1,Speedy Express,1998/3/18,1.36,1,Davolio,Nancy
23,Karkki Oy,1,Beverages,76,Lakkalikööri,18,57,0,10928,1998/3/5,18,5,0,GALED,Spain,1,Speedy Express,1998/3/18,1.36,1,Davolio,Nancy
8,"Specialty Biscuits, Ltd.",3,Confections,21,Sir Rodney's Scones,10,3,40,10929,1998/3/5,10,60,0,FRANK,Germany,1,Speedy Express,1998/3/12,33.93,6,Suyama,Michael
12,Plutzer Lebensmittelgroßmärkte AG,1,Beverages,75,Rhönbräu Klosterbier,7.75,125,0,10929,1998/3/5,7.75,49,0,FRANK,Germany,1,Speedy Express,1998/3/12,33.93,6,Suyama,Michael
12,Plutzer Lebensmittelgroßmärkte AG,2,Condiments,77,Original Frankfurter grüne Soße,13,32,0,10929,1998/3/5,13,15,0,FRANK,Germany,1,Speedy Express,1998/3/12,33.93,6,Suyama,Michael
8,"Specialty Biscuits, Ltd.",3,Confections,21,Sir Rodney's Scones,10,3,40,10930,1998/3/6,10,36,0,SUPRD,Belgium,3,Federal Shipping,1998/3/18,15.55,4,Peacock,Margaret
